match_id,scraped,competition_key,competition_type,source_stage_id,competition_phase,source_url,validation_status,validated_home_team,validated_away_team
1908666,True,Championship,domestic_league,,regular_season,,ok,Stoke,Middlesbrough
1908667,True,Championship,domestic_league,,regular_season,,ok,Watford,Portsmouth
1908668,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Stoke
1908669,True,Championship,domestic_league,,regular_season,,ok,Blackburn,Watford
1908670,True,Championship,domestic_league,,regular_season,,ok,Bristol City,Sheff Wed
1908671,True,Championship,domestic_league,,regular_season,,ok,Derby,WBA
1908672,True,Championship,domestic_league,,regular_season,,ok,Hull,Swansea
1908673,True,Championship,domestic_league,,regular_season,,ok,Leicester,Oxford
1908674,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,Preston
1908675,True,Championship,domestic_league,,regular_season,,ok,Millwall,Charlton
1908676,True,Championship,domestic_league,,regular_season,,ok,Norwich,Coventry
1908677,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,Southampton
1908678,True,Championship,domestic_league,,regular_season,,ok,QPR,Wrexham
1908679,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Ipswich
1908680,True,Championship,domestic_league,,regular_season,,ok,Blackburn,Hull
1908681,True,Championship,domestic_league,,regular_season,,ok,Bristol City,Derby
1908682,True,Championship,domestic_league,,regular_season,,ok,Ipswich,Preston
1908683,True,Championship,domestic_league,,regular_season,,ok,Leicester,Charlton
1908684,True,Championship,domestic_league,,regular_season,,ok,Middlesbrough,Norwich
1908685,True,Championship,domestic_league,,regular_season,,ok,Millwall,Sheff Utd
1908686,True,Championship,domestic_league,,regular_season,,ok,Oxford,Birmingham
1908687,True,Championship,domestic_league,,regular_season,,ok,Portsmouth,WBA
1908688,True,Championship,domestic_league,,regular_season,,ok,QPR,Coventry
1908689,True,Championship,domestic_league,,regular_season,,ok,Sheff Wed,Wrexham
1908690,True,Championship,domestic_league,,regular_season,,ok,Stoke,Southampton
1908691,True,Championship,domestic_league,,regular_season,,ok,Watford,Swansea
1908692,True,Championship,domestic_league,,regular_season,,ok,Birmingham,Leicester
1908693,True,Championship,domestic_league,,regular_season,,ok,Charlton,QPR
1908694,True,Championship,domestic_league,,regular_season,,ok,Coventry,Oxford
1908695,True,Championship,domestic_league,,regular_season,,ok,Derby,Ipswich
1908696,True,Championship,domestic_league,,regular_season,,ok,Hull,Bristol City
1908697,True,Championship,domestic_league,,regular_season,,ok,Norwich,Blackburn
1908698,True,Championship,domestic_league,,regular_season,,ok,Preston,Portsmouth
1908699,True,Championship,domestic_league,,regular_season,,ok,Sheff Utd,Middlesbrough
1908700,True,Championship,domestic_league,,regular_season,,ok,Southampton,Watford
1908701,True,Championship,domestic_league,,regular_season,,ok,Swansea,Sheff Wed
1908702,True,Championship,domestic_league,,regular_season,,ok,WBA,Stoke
1908703,True,Championship,domestic_league,,regular_season,,ok,Wrexham,Millwall
